GrLivArea,MSZoning,Exterior2nd,Exterior1st,BsmtQual,Foundation,ExterQual,HouseStyle,OverallQual,GarageCars,YearBuilt,TotalBsmtSF,FullBath,1stFlrSF,SalePrice
1406.0,RM,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,6.0,0.0,1920.0,319.0,1.0,1035.0,89500.0
1888.0,RL,Plywood,BrkFace,TA,CBlock,Gd,1Story,6.0,2.0,1966.0,1517.0,2.0,1888.0,190000.0
1228.0,RL,HdBoard,HdBoard,Gd,PConc,Gd,1Story,8.0,2.0,1988.0,1228.0,2.0,1228.0,189000.0
1638.0,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6.0,2.0,1998.0,943.0,2.0,943.0,192000.0
960.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,4.0,1.0,1965.0,960.0,1.0,960.0,94750.0
1698.0,RL,CmentBd,CemntBd,Ex,PConc,Ex,1Story,9.0,3.0,2007.0,1698.0,2.0,1698.0,320000.0
1063.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5.0,1.0,1954.0,1056.0,1.0,1063.0,128000.0
1236.0,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,5.0,1.0,1961.0,912.0,1.0,1236.0,135000.0
1535.0,RL,HdBoard,HdBoard,,Slab,TA,1Story,5.0,2.0,1979.0,0.0,2.0,1535.0,118964.0
630.0,RM,CmentBd,CemntBd,Gd,CBlock,TA,SFoyer,4.0,0.0,1972.0,630.0,1.0,630.0,81000.0
1092.0,RM,CmentBd,CemntBd,TA,CBlock,TA,2Story,4.0,1.0,1970.0,546.0,1.0,546.0,88000.0
1652.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,9.0,2.0,2006.0,1652.0,2.0,1652.0,325000.0
1144.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5.0,2.0,1961.0,1144.0,1.0,1144.0,139950.0
1795.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,8.0,3.0,2006.0,1795.0,2.0,1795.0,147000.0
1541.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,3.0,2001.0,1541.0,2.0,1541.0,205000.0
1507.0,RL,HdBoard,BrkFace,TA,CBlock,TA,SLvl,5.0,1.0,1960.0,1075.0,2.0,1507.0,127000.0
1441.0,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,8.0,2.0,1999.0,776.0,2.0,764.0,174000.0
1479.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,1999.0,1468.0,2.0,1479.0,191000.0
987.0,RM,HdBoard,HdBoard,TA,CBlock,TA,2Story,6.0,1.0,1971.0,483.0,1.0,483.0,89500.0
672.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,4.0,1.0,1941.0,672.0,1.0,672.0,113000.0
2192.0,RL,Wd Sdng,Wd Sdng,TA,PConc,TA,2.5Fin,5.0,1.0,1939.0,720.0,2.0,1052.0,179500.0
2000.0,RL,CmentBd,CemntBd,Gd,PConc,Gd,1Story,8.0,3.0,2004.0,2000.0,2.0,2000.0,305900.0
1125.0,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,5.0,2.0,2006.0,1125.0,1.0,1125.0,155000.0
1124.0,RL,Wd Sdng,Wd Sdng,,Slab,TA,1Story,5.0,0.0,1954.0,0.0,1.0,1124.0,93000.0
1839.0,RL,CmentBd,CemntBd,TA,PConc,TA,1Story,6.0,2.0,1957.0,1477.0,2.0,1839.0,257500.0
2144.0,RL,HdBoard,Wd Sdng,Gd,CBlock,Gd,1.5Fin,6.0,2.0,1958.0,1444.0,2.0,1444.0,277000.0
2260.0,RL,Wd Sdng,Wd Sdng,Ex,PConc,Gd,2Story,7.0,2.0,1996.0,1306.0,2.0,1306.0,328000.0
1977.0,RL,VinylSd,VinylSd,TA,CBlock,TA,2Story,6.0,2.0,1964.0,816.0,1.0,1127.0,165000.0
845.0,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,4.0,2.0,1982.0,845.0,1.0,845.0,129500.0
1786.0,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6.0,2.0,1997.0,824.0,2.0,905.0,204750.0
2555.0,RL,MetalSd,MetalSd,Ex,BrkTil,TA,2.5Fin,6.0,2.0,1922.0,588.0,2.0,1423.0,191000.0
1700.0,RL,BrkFace,BrkFace,TA,CBlock,TA,1Story,5.0,2.0,1959.0,1398.0,1.0,1700.0,165500.0
1671.0,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6.0,2.0,2000.0,959.0,2.0,959.0,173000.0
1376.0,RM,MetalSd,MetalSd,TA,BrkTil,TA,1.5Fin,6.0,1.0,1937.0,780.0,2.0,780.0,119500.0
1689.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,6.0,2.0,1956.0,1436.0,1.0,1689.0,127500.0
2554.0,RM,VinylSd,Wd Sdng,TA,BrkTil,TA,2Story,7.0,2.0,1890.0,718.0,1.0,1576.0,159500.0
1416.0,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,5.0,3.0,1915.0,876.0,1.0,876.0,153900.0
816.0,RL,Wd Shng,WdShing,TA,CBlock,TA,1Story,5.0,1.0,1957.0,816.0,1.0,816.0,129900.0
1370.0,RL,HdBoard,HdBoard,Gd,CBlock,TA,1Story,7.0,2.0,1976.0,1090.0,2.0,1370.0,152000.0
1442.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,6.0,2.0,1970.0,1442.0,2.0,1442.0,185000.0
1285.0,RM,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,5.0,1.0,1948.0,672.0,1.0,1072.0,127000.0
1474.0,RL,HdBoard,HdBoard,Gd,PConc,TA,SLvl,7.0,2.0,1995.0,384.0,2.0,804.0,168500.0
2013.0,RL,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7.0,2.0,1996.0,1117.0,2.0,1127.0,269790.0
1563.0,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,8.0,3.0,2007.0,1563.0,2.0,1563.0,245000.0
1663.0,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,4.0,2.0,1954.0,1364.0,1.0,1663.0,256000.0
1192.0,RL,AsbShng,AsbShng,TA,CBlock,TA,1.5Fin,4.0,0.0,1949.0,720.0,1.0,720.0,135000.0
1774.0,RM,Stucco,AsbShng,TA,BrkTil,TA,2Story,4.0,3.0,1900.0,1095.0,2.0,1095.0,87000.0
1962.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,3.0,2006.0,1391.0,2.0,1391.0,239799.0
1302.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2007.0,1302.0,2.0,1302.0,176485.0
1118.0,RM,Stucco,Stucco,Fa,BrkTil,TA,1.5Fin,6.0,2.0,1920.0,648.0,1.0,734.0,116000.0
1766.0,FV,CmentBd,CemntBd,Ex,PConc,Ex,1Story,9.0,3.0,2009.0,1766.0,2.0,1766.0,370878.0
1253.0,RL,HdBoard,HdBoard,Gd,PConc,TA,1Story,7.0,2.0,1995.0,1237.0,2.0,1253.0,176000.0
1097.0,RL,Plywood,HdBoard,Gd,PConc,TA,1Story,6.0,2.0,1984.0,1040.0,2.0,1097.0,152000.0
1078.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5.0,2.0,1971.0,1078.0,1.0,1078.0,149900.0
1572.0,RL,MetalSd,MetalSd,Gd,PConc,TA,2Story,6.0,2.0,1995.0,806.0,2.0,806.0,168000.0
1524.0,RL,Plywood,Plywood,Gd,PConc,Gd,1Story,7.0,2.0,1979.0,1332.0,0.0,1332.0,260000.0
2060.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,1999.0,992.0,2.0,1022.0,214000.0
1344.0,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,6.0,2.0,1958.0,819.0,1.0,1344.0,137500.0
1818.0,RM,Stucco,Stucco,TA,PConc,TA,1.5Fin,7.0,1.0,1931.0,1040.0,1.0,1226.0,169500.0
1029.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,4.0,1.0,1961.0,1029.0,1.0,1029.0,118500.0
2521.0,RM,CmentBd,CemntBd,Gd,CBlock,TA,2Story,6.0,2.0,1973.0,942.0,2.0,1291.0,151400.0
1500.0,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6.0,2.0,2005.0,750.0,2.0,750.0,173900.0
2217.0,RL,Wd Sdng,Wd Sdng,TA,PConc,Gd,1Story,8.0,2.0,1970.0,2217.0,2.0,2217.0,268000.0
1370.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8.0,2.0,2006.0,1370.0,2.0,1370.0,202500.0
1262.0,FV,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6.0,2.0,2006.0,1262.0,2.0,1262.0,185000.0
1894.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2002.0,817.0,2.0,824.0,214900.0
1694.0,RL,VinylSd,VinylSd,Ex,PConc,Ex,1Story,8.0,3.0,2007.0,1694.0,2.0,1694.0,318000.0
864.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,4.0,2.0,1971.0,864.0,1.0,864.0,97000.0
1709.0,RM,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6.0,2.0,2004.0,970.0,2.0,970.0,130000.0
1738.0,RL,VinylSd,VinylSd,TA,BrkTil,TA,1.5Fin,4.0,1.0,1920.0,715.0,2.0,1281.0,104900.0
1319.0,RL,MetalSd,MetalSd,TA,PConc,TA,1Story,5.0,1.0,1953.0,608.0,1.0,1319.0,123000.0
3222.0,RL,Plywood,Plywood,Gd,PConc,TA,2Story,7.0,3.0,1990.0,1673.0,3.0,1699.0,320000.0
1355.0,RM,Wd Sdng,Wd Sdng,TA,PConc,TA,2Story,6.0,0.0,1914.0,684.0,1.0,773.0,127000.0
1306.0,RL,Plywood,Wd Sdng,TA,CBlock,TA,1Story,3.0,0.0,1940.0,728.0,1.0,1306.0,76500.0
768.0,RL,Wd Shng,HdBoard,Gd,CBlock,TA,SFoyer,5.0,2.0,1972.0,768.0,1.0,768.0,133000.0
1077.0,RL,MetalSd,MetalSd,TA,BrkTil,TA,1.5Unf,5.0,1.0,1939.0,991.0,1.0,1077.0,118000.0
1183.0,RM,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,3.0,1.0,1948.0,649.0,1.0,679.0,120000.0
1456.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2007.0,728.0,2.0,728.0,179540.0
2291.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,1999.0,975.0,2.0,1005.0,230000.0
848.0,RM,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6.0,2.0,2003.0,848.0,1.0,848.0,140000.0
2332.0,RL,VinylSd,VinylSd,Ex,PConc,Ex,2Story,10.0,3.0,2007.0,1682.0,2.0,1742.0,426000.0
1348.0,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,5.0,1.0,1925.0,884.0,1.0,884.0,117000.0
2108.0,RL,Stucco,Stucco,TA,CBlock,TA,2Story,6.0,2.0,1935.0,1127.0,2.0,1236.0,235000.0
1336.0,C (all),MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,4.0,1.0,1920.0,637.0,1.0,897.0,108000.0
5642.0,RL,Stucco,Stucco,Ex,PConc,Ex,2Story,10.0,2.0,2008.0,6110.0,2.0,4692.0,160000.0
1344.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5.0,1.0,1958.0,1024.0,1.0,1344.0,144000.0
1935.0,FV,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8.0,2.0,2009.0,832.0,2.0,832.0,263435.0
1470.0,RL,MetalSd,MetalSd,TA,PConc,TA,1.5Fin,4.0,1.0,1954.0,941.0,2.0,997.0,135000.0
2156.0,RL,HdBoard,BrkFace,TA,CBlock,TA,1Story,7.0,2.0,1968.0,1568.0,2.0,2156.0,262500.0
1728.0,RM,HdBoard,HdBoard,TA,CBlock,TA,1Story,5.0,2.0,1963.0,1728.0,2.0,1728.0,125000.0
1768.0,FV,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2005.0,866.0,2.0,866.0,226700.0
1048.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5.0,1.0,1956.0,1048.0,1.0,1048.0,135000.0
1728.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2004.0,864.0,2.0,864.0,190000.0
2358.0,RM,MetalSd,MetalSd,TA,BrkTil,TA,2Story,8.0,0.0,1872.0,684.0,2.0,938.0,122000.0
1146.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,SLvl,7.0,2.0,2003.0,868.0,2.0,1146.0,187500.0
1601.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8.0,2.0,2001.0,1581.0,2.0,1601.0,272000.0
1920.0,RL,MetalSd,MetalSd,TA,CBlock,Gd,1.5Fin,5.0,2.0,1958.0,1052.0,2.0,1252.0,172500.0
1363.0,RM,VinylSd,VinylSd,Fa,CBlock,TA,2Story,4.0,2.0,1910.0,622.0,1.0,741.0,125500.0
1148.0,RL,Wd Sdng,Wd Sdng,Ex,PConc,TA,1Story,5.0,1.0,1952.0,980.0,1.0,1148.0,123500.0
1294.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2006.0,1286.0,2.0,1294.0,193879.0
1248.0,RM,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,5.0,1.0,1930.0,912.0,1.0,912.0,87000.0
1419.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,SLvl,8.0,2.0,2002.0,408.0,2.0,779.0,184100.0
1440.0,RL,MetalSd,MetalSd,Gd,CBlock,Gd,1Story,6.0,2.0,1981.0,1440.0,2.0,1440.0,182900.0
1140.0,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,5.0,0.0,2006.0,1140.0,1.0,1140.0,84500.0
2090.0,RL,HdBoard,HdBoard,Gd,CBlock,TA,2Story,7.0,2.0,1973.0,1107.0,2.0,1107.0,200000.0
1640.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2003.0,798.0,2.0,798.0,183000.0
1679.0,RL,HdBoard,HdBoard,Gd,PConc,TA,1Story,6.0,2.0,1994.0,1408.0,2.0,1679.0,193500.0
1218.0,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,6.0,2.0,1941.0,735.0,1.0,869.0,131000.0
1142.0,RM,CmentBd,CemntBd,Gd,PConc,TA,1Story,5.0,2.0,1976.0,1142.0,1.0,1142.0,134000.0
1110.0,RL,Plywood,Plywood,Gd,PConc,TA,SFoyer,5.0,2.0,1978.0,1097.0,1.0,1110.0,165500.0
1164.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5.0,1.0,1950.0,1164.0,1.0,1164.0,125000.0
1192.0,RM,Wd Shng,Wd Sdng,TA,PConc,TA,2Story,5.0,1.0,1920.0,596.0,1.0,596.0,78000.0
1422.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2004.0,1422.0,2.0,1422.0,179600.0
894.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5.0,2.0,1967.0,894.0,1.0,894.0,130000.0
1953.0,FV,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8.0,3.0,2005.0,1082.0,2.0,1082.0,252000.0
1792.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2001.0,963.0,2.0,963.0,231500.0
924.0,RL,MetalSd,MetalSd,Gd,BrkTil,TA,1.5Fin,4.0,1.0,1941.0,672.0,1.0,672.0,80000.0
752.0,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,6.0,1.0,1984.0,744.0,1.0,752.0,125000.0
1740.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,2Story,7.0,1.0,1940.0,800.0,1.0,960.0,219500.0
1593.0,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6.0,2.0,1992.0,808.0,2.0,808.0,178000.0
1385.0,RL,Wd Sdng,BrkFace,TA,CBlock,TA,1.5Fin,5.0,2.0,1952.0,910.0,2.0,910.0,166000.0
1266.0,FV,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2005.0,1257.0,2.0,1266.0,176000.0
2021.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,2Story,7.0,2.0,2006.0,868.0,2.0,887.0,274725.0
1334.0,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,6.0,2.0,1977.0,1350.0,2.0,1334.0,167900.0
1252.0,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7.0,2.0,1999.0,600.0,2.0,624.0,160000.0
2526.0,RM,Stucco,Stucco,TA,BrkTil,TA,1.5Fin,6.0,1.0,1916.0,714.0,2.0,1664.0,136000.0
2402.0,RL,VinylSd,VinylSd,Ex,PConc,Ex,1Story,10.0,3.0,2008.0,3094.0,2.0,2402.0,555000.0
1362.0,RM,Wd Sdng,Wd Sdng,Fa,BrkTil,TA,2Story,6.0,2.0,1920.0,611.0,2.0,751.0,128000.0
3627.0,RL,HdBoard,HdBoard,Ex,PConc,Gd,2Story,10.0,3.0,1995.0,1930.0,3.0,1831.0,625000.0
2520.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,3.0,1995.0,1203.0,2.0,1214.0,290000.0
944.0,RL,Brk Cmn,BrkComm,,Slab,TA,1Story,3.0,2.0,1952.0,0.0,1.0,944.0,82000.0
912.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5.0,1.0,1967.0,912.0,1.0,912.0,125000.0
1553.0,FV,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2005.0,756.0,2.0,756.0,186500.0
948.0,RL,Wd Sdng,Wd Sdng,TA,PConc,TA,1Story,4.0,1.0,1954.0,864.0,1.0,948.0,111000.0
1852.0,FV,VinylSd,VinylSd,Gd,PConc,TA,2Story,7.0,2.0,2009.0,900.0,2.0,932.0,252678.0
1230.0,RM,Wd Sdng,Wd Sdng,TA,PConc,TA,2Story,5.0,2.0,1910.0,440.0,1.0,682.0,110000.0
1080.0,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,7.0,0.0,2004.0,1080.0,1.0,1080.0,141000.0
1250.0,RL,Stucco,Stucco,TA,BrkTil,TA,1.5Fin,5.0,1.0,1918.0,686.0,1.0,686.0,116000.0
1611.0,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6.0,2.0,1964.0,780.0,1.0,798.0,167900.0
1949.0,RL,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7.0,2.0,1993.0,1050.0,2.0,1062.0,236000.0
1369.0,RH,Wd Sdng,Wd Sdng,TA,BrkTil,TA,2Story,6.0,1.0,1925.0,672.0,2.0,697.0,103600.0
1482.0,RL,HdBoard,HdBoard,Gd,PConc,TA,SLvl,7.0,2.0,1992.0,384.0,2.0,812.0,163900.0
1048.0,RM,MetalSd,MetalSd,TA,BrkTil,TA,1.5Unf,5.0,1.0,1922.0,993.0,1.0,1048.0,113000.0
1372.0,FV,VinylSd,VinylSd,Ex,PConc,Gd,1Story,7.0,2.0,2007.0,1372.0,2.0,1372.0,250580.0
1296.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,8.0,2.0,2001.0,1267.0,2.0,1296.0,220000.0
990.0,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,5.0,1.0,1994.0,990.0,1.0,990.0,126000.0
1489.0,RL,VinylSd,VinylSd,TA,BrkTil,TA,1.5Fin,6.0,1.0,1940.0,778.0,2.0,944.0,139500.0
2172.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,2Story,7.0,3.0,2006.0,1063.0,2.0,1071.0,280000.0
1266.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2007.0,1266.0,2.0,1266.0,159895.0
1218.0,FV,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6.0,2.0,2009.0,1218.0,2.0,1218.0,208300.0
932.0,RL,BrkFace,BrkFace,TA,CBlock,TA,1Story,6.0,1.0,1950.0,932.0,1.0,932.0,124000.0
1322.0,RL,Brk Cmn,Plywood,TA,CBlock,TA,2Story,6.0,2.0,1974.0,855.0,2.0,855.0,147000.0
1635.0,RM,VinylSd,VinylSd,TA,CBlock,TA,1.5Fin,6.0,1.0,1910.0,485.0,1.0,1001.0,117000.0
1478.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,6.0,2.0,1960.0,1478.0,2.0,1478.0,157500.0
1184.0,RL,VinylSd,Wd Sdng,TA,PConc,TA,1.5Fin,5.0,0.0,1910.0,658.0,1.0,658.0,81000.0
1710.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2003.0,856.0,2.0,856.0,208500.0
912.0,RL,VinylSd,VinylSd,Gd,CBlock,TA,SFoyer,6.0,2.0,1978.0,888.0,1.0,912.0,156000.0
2126.0,RL,Plywood,Plywood,TA,PConc,TA,2Story,5.0,2.0,1967.0,1013.0,2.0,1160.0,185000.0
1394.0,RL,VinylSd,VinylSd,Gd,PConc,TA,SLvl,5.0,2.0,2006.0,384.0,2.0,754.0,167500.0
970.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5.0,2.0,1963.0,970.0,1.0,970.0,132500.0
1034.0,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,6.0,3.0,1976.0,1012.0,1.0,1034.0,169900.0
1720.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2004.0,860.0,2.0,860.0,196500.0
1387.0,RM,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,5.0,1.0,1954.0,811.0,2.0,811.0,93000.0
1357.0,RL,Plywood,Plywood,TA,CBlock,TA,SLvl,6.0,1.0,1959.0,1019.0,1.0,1357.0,177000.0
1264.0,RL,HdBoard,MetalSd,TA,CBlock,TA,1Story,5.0,2.0,1960.0,1268.0,1.0,1264.0,167500.0
1484.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6.0,2.0,2005.0,742.0,2.0,742.0,174000.0
1767.0,RL,HdBoard,HdBoard,Gd,PConc,Gd,2Story,7.0,2.0,1987.0,1064.0,2.0,1064.0,239000.0
813.0,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1Story,6.0,1.0,1930.0,813.0,1.0,813.0,110000.0
754.0,RM,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,6.0,0.0,1935.0,520.0,1.0,520.0,84500.0
2069.0,RL,Wd Sdng,Wd Sdng,Gd,CBlock,TA,1Story,7.0,2.0,1960.0,585.0,2.0,2069.0,242000.0
1509.0,RL,HdBoard,HdBoard,Gd,CBlock,Gd,SLvl,6.0,2.0,1988.0,1461.0,2.0,1509.0,175000.0
1481.0,RL,HdBoard,HdBoard,Gd,PConc,TA,2Story,6.0,2.0,1994.0,702.0,2.0,702.0,174000.0
960.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,4.0,2.0,1970.0,960.0,1.0,960.0,129000.0
1040.0,RL,Wd Sdng,BrkFace,,Slab,TA,1Story,4.0,2.0,1950.0,0.0,1.0,1040.0,109900.0
1040.0,RL,Stone,BrkFace,,Slab,TA,1Story,4.0,2.0,1949.0,0.0,2.0,1040.0,90000.0
1802.0,RL,Stucco,Stucco,Fa,BrkTil,TA,2Story,7.0,1.0,1920.0,793.0,1.0,901.0,200100.0
2610.0,FV,CmentBd,CemntBd,Gd,PConc,Gd,2Story,8.0,2.0,2007.0,1184.0,2.0,1184.0,303477.0
1466.0,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,5.0,2.0,1959.0,1466.0,1.0,1466.0,149900.0
1652.0,RM,MetalSd,MetalSd,Fa,PConc,TA,1.5Fin,5.0,1.0,1915.0,686.0,2.0,966.0,139000.0
2097.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,3.0,1993.0,1080.0,2.0,1080.0,228000.0
1625.0,RM,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8.0,2.0,2006.0,1573.0,2.0,1625.0,235000.0
2287.0,RL,AsbShng,BrkFace,TA,CBlock,Gd,1.5Fin,7.0,2.0,1953.0,1304.0,2.0,1304.0,225000.0
2822.0,RL,VinylSd,VinylSd,Ex,PConc,Ex,2Story,9.0,3.0,2008.0,1734.0,3.0,1734.0,582933.0
2054.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6.0,2.0,2000.0,992.0,2.0,1022.0,244000.0
1336.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5.0,1.0,1953.0,1165.0,1.0,1336.0,157000.0
894.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,4.0,2.0,1954.0,894.0,1.0,894.0,110000.0
1719.0,RL,BrkFace,BrkFace,Gd,PConc,Gd,1Story,8.0,2.0,1993.0,1719.0,1.0,1719.0,324000.0
2127.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,1994.0,1223.0,2.0,1223.0,271000.0
1251.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,6.0,1.0,1964.0,1251.0,1.0,1251.0,160000.0
912.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5.0,1.0,1958.0,912.0,1.0,912.0,120000.0
968.0,RM,VinylSd,VinylSd,TA,BrkTil,TA,1.5Fin,3.0,0.0,1910.0,600.0,1.0,600.0,37900.0
1829.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2003.0,941.0,2.0,941.0,237000.0
1574.0,RL,HdBoard,HdBoard,Gd,PConc,TA,2Story,6.0,2.0,1976.0,796.0,2.0,790.0,190000.0
720.0,C (all),Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,4.0,0.0,1920.0,720.0,1.0,720.0,34900.0
1980.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,9.0,3.0,2004.0,1980.0,2.0,1980.0,315000.0
1621.0,RL,Wd Sdng,Wd Sdng,Gd,CBlock,Gd,1Story,7.0,2.0,1984.0,1208.0,2.0,1621.0,202500.0
1602.0,RL,CmentBd,CemntBd,Gd,CBlock,Gd,1Story,6.0,2.0,1977.0,1602.0,2.0,1602.0,215000.0
1616.0,RM,MetalSd,MetalSd,TA,BrkTil,TA,1Story,6.0,1.0,1926.0,1149.0,2.0,1149.0,152000.0
1600.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5.0,1.0,1957.0,1484.0,1.0,1600.0,207500.0
2119.0,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,6.0,2.0,1972.0,689.0,2.0,1378.0,158000.0
1709.0,RM,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2004.0,970.0,2.0,970.0,130000.0
2110.0,RL,BrkFace,BrkFace,TA,CBlock,Gd,1Story,7.0,2.0,1968.0,2110.0,2.0,2110.0,244000.0
774.0,RH,MetalSd,MetalSd,TA,BrkTil,TA,1Story,3.0,0.0,1931.0,544.0,1.0,774.0,79000.0
796.0,RM,AsbShng,AsbShng,TA,BrkTil,TA,1Story,4.0,0.0,1922.0,796.0,1.0,796.0,55000.0
1707.0,RL,Plywood,Plywood,Gd,CBlock,Gd,1Story,8.0,2.0,1981.0,1686.0,2.0,1707.0,228000.0
2161.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,2Story,8.0,3.0,2007.0,1582.0,1.0,1610.0,325624.0
